date,close,open,high,low,volume,fng_value,fng_classification,change_percent,next_change_percent
2024-01-09,46129.0,46959.2,47880.1,45333.9,100.09,76.0,Extreme Greed,-1.77,1.08
2024-01-10,46629.3,46112.0,47654.3,44403.6,131.48,73.0,Greed,1.08,-0.6
2024-01-11,46348.2,46629.3,48923.7,45651.8,131.04,76.0,Extreme Greed,-0.6,-7.58
2024-01-12,42835.9,46348.1,46503.2,41857.9,136.92,71.0,Greed,-7.58,0.04
2024-01-13,42851.3,42836.7,43248.6,42443.3,48.18,64.0,Greed,0.04,-2.58
2024-01-14,41746.1,42851.3,43069.4,41739.6,37.14,60.0,Greed,-2.58,1.83
2024-01-15,42510.7,41747.6,43348.9,41719.2,52.08,52.0,Neutral,1.83,1.49
2024-01-16,43145.5,42515.2,43563.7,42093.1,63.93,64.0,Greed,1.49,-0.87
2024-01-17,42768.7,43139.1,43192.3,42211.8,50.44,60.0,Greed,-0.87,-3.45
2024-01-18,41292.7,42763.5,42908.0,40682.6,70.35,63.0,Greed,-3.45,0.86
2024-01-19,41648.0,41293.8,42164.6,40305.4,72.64,51.0,Neutral,0.86,0.11
2024-01-20,41695.4,41647.6,41858.0,41449.5,22.27,52.0,Neutral,0.11,-0.27
2024-01-21,41583.2,41695.4,41878.0,41504.5,16.11,56.0,Greed,-0.27,-4.87
2024-01-22,39556.4,41581.7,41684.9,39468.4,85.1,55.0,Greed,-4.87,0.84
2024-01-23,39888.8,39555.0,40159.4,38546.9,82.67,50.0,Neutral,0.84,0.49
2024-01-24,40086.0,39891.3,40535.2,39510.0,58.64,48.0,Neutral,0.49,-0.37
2024-01-25,39935.7,40085.1,40285.8,39546.3,46.3,52.0,Neutral,-0.37,4.7
2024-01-26,41811.3,39942.0,42214.8,39831.2,69.47,49.0,Neutral,4.7,0.74
2024-01-27,42120.9,41811.5,42191.8,41413.0,20.46,55.0,Greed,0.74,-0.21
2024-01-28,42030.7,42121.3,42817.1,41649.0,32.53,54.0,Neutral,-0.21,3.02
2024-01-29,43299.8,42031.4,43305.6,41824.7,45.23,55.0,Greed,3.02,-0.82
2024-01-30,42946.2,43303.3,43817.9,42702.9,55.13,61.0,Greed,-0.82,-0.85
2024-01-31,42580.5,42946.2,43739.7,42315.4,56.48,60.0,Greed,-0.85,1.18
2024-02-01,43081.4,42580.1,43263.1,41890.5,47.69,63.0,Greed,1.18,0.26
2024-02-02,43194.7,43083.7,43459.3,42596.3,42.65,63.0,Greed,0.26,-0.44
2024-02-03,43005.7,43194.7,43370.4,42882.0,14.57,60.0,Greed,-0.44,-0.99
2024-02-04,42581.4,43006.2,43113.2,42379.4,20.33,60.0,Greed,-0.99,0.27
2024-02-05,42697.2,42581.4,43532.2,42272.5,39.26,60.0,Greed,0.27,0.91
2024-02-06,43087.7,42697.6,43375.5,42566.8,33.32,64.0,Greed,0.91,2.91
2024-02-07,44339.8,43088.4,44367.9,42783.5,48.57,62.0,Greed,2.91,2.15
2024-02-08,45293.3,44346.2,45579.2,44336.4,66.38,66.0,Greed,2.15,4.05
2024-02-09,47127.5,45293.3,48118.8,45254.2,98.11,72.0,Greed,4.05,1.34
2024-02-10,47758.2,47128.0,48149.0,46875.0,31.2,74.0,Greed,1.34,1.09
2024-02-11,48277.3,47759.3,48531.6,47590.2,36.5,71.0,Greed,1.09,3.45
2024-02-12,49941.3,48280.2,50277.3,47729.9,81.85,70.0,Greed,3.45,-0.45
2024-02-13,49716.0,49941.0,50326.6,48398.3,78.51,79.0,Extreme Greed,-0.45,4.16
2024-02-14,51782.4,49708.6,52010.7,49263.8,80.35,74.0,Greed,4.16,0.23
2024-02-15,51901.3,51805.2,52819.4,51327.5,74.72,72.0,Greed,0.23,0.45
2024-02-16,52134.2,51901.4,52556.7,51612.6,52.86,72.0,Greed,0.45,-0.94
2024-02-17,51646.0,52134.2,52175.5,50652.3,32.45,76.0,Extreme Greed,-0.94,0.91
2024-02-18,52117.5,51646.0,52350.3,51199.6,26.89,72.0,Greed,0.91,-0.64
2024-02-19,51783.6,52119.6,52484.8,51694.2,36.73,75.0,Greed,-0.64,0.93
2024-02-20,52263.5,51783.1,52936.8,50801.8,68.1,72.0,Greed,0.93,-0.78
2024-02-21,51858.2,52263.5,52367.3,50676.9,59.02,78.0,Extreme Greed,-0.78,-1.04
2024-02-22,51320.4,51850.2,52015.8,50947.3,50.27,74.0,Greed,-1.04,-1.13
2024-02-23,50740.5,51320.6,51532.5,50537.6,43.27,76.0,Extreme Greed,-1.13,1.64
2024-02-24,51571.6,50739.6,51689.9,50592.0,20.99,72.0,Greed,1.64,0.29
2024-02-25,51722.7,51572.1,51952.0,51299.0,23.61,74.0,Greed,0.29,5.36
2024-02-26,54495.1,51722.7,54899.1,50925.2,78.05,72.0,Greed,5.36,4.7
2024-02-27,57056.2,54491.1,57555.2,54464.0,100.48,79.0,Extreme Greed,4.7,9.48
2024-02-28,62467.6,57048.7,63915.3,56704.9,173.64,82.0,Extreme Greed,9.48,-2.08
2024-02-29,61169.3,62467.1,63653.4,60512.5,119.29,80.0,Extreme Greed,-2.08,2.01
2024-03-01,62397.7,61157.3,63147.3,60790.9,74.96,80.0,Extreme Greed,2.01,-0.65
2024-03-02,61994.5,62397.7,62446.3,61621.9,33.8,80.0,Extreme Greed,-0.65,1.84
2024-03-03,63135.8,61955.6,63227.3,61399.4,38.01,83.0,Extreme Greed,1.84,8.13
2024-03-04,68270.1,63135.8,68495.1,62746.8,130.86,82.0,Extreme Greed,8.13,-6.56
2024-03-05,63792.6,68273.1,69063.1,60138.2,207.6,90.0,Extreme Greed,-6.56,3.59
2024-03-06,66080.4,63794.7,67604.9,62848.7,117.91,75.0,Greed,3.59,1.17
2024-03-07,66855.3,66074.6,67985.5,65602.6,77.47,82.0,Extreme Greed,1.17,1.97
2024-03-08,68172.0,66854.4,69904.0,66170.7,112.67,81.0,Extreme Greed,1.97,0.29
2024-03-09,68366.5,68178.5,68576.9,67923.9,30.71,84.0,Extreme Greed,0.29,0.88
2024-03-10,68964.8,68360.7,69905.3,68165.0,53.49,79.0,Extreme Greed,0.88,4.54
2024-03-11,72099.1,68964.7,72771.5,67452.8,114.72,82.0,Extreme Greed,4.54,-0.87
2024-03-12,71470.2,72099.1,72916.7,68845.6,105.09,81.0,Extreme Greed,-0.87,2.23
2024-03-13,73066.3,71461.9,73623.5,71338.4,77.18,81.0,Extreme Greed,2.23,-2.3
2024-03-14,71387.5,73066.7,73740.9,68717.2,109.43,88.0,Extreme Greed,-2.3,-2.69
2024-03-15,69463.7,71387.1,72398.1,65765.6,148.59,83.0,Extreme Greed,-2.69,-5.97
2024-03-16,65314.2,69456.5,70037.0,64971.0,75.82,81.0,Extreme Greed,-5.97,4.71
2024-03-17,68391.2,65314.2,68857.7,64605.5,66.07,79.0,Extreme Greed,4.71,-1.17
2024-03-18,67594.1,68389.7,68920.1,66601.4,78.07,77.0,Extreme Greed,-1.17,-8.2
2024-03-19,62050.0,67594.1,68099.6,61560.6,148.08,79.0,Extreme Greed,-8.2,9.35
2024-03-20,67854.0,62046.8,68029.5,60850.9,133.53,74.0,Greed,9.35,-3.46
2024-03-21,65503.8,67860.0,68161.7,64616.1,75.26,78.0,Extreme Greed,-3.46,-2.62
2024-03-22,63785.5,65501.5,66633.3,62328.3,72.43,75.0,Greed,-2.62,0.4
2024-03-23,64037.8,63785.6,65972.4,63074.9,35.11,73.0,Greed,0.4,4.96
2024-03-24,67211.9,64036.5,67587.8,63812.9,65.59,74.0,Greed,4.96,3.99
2024-03-25,69892.0,67216.4,71118.8,66395.0,124.72,75.0,Greed,3.99,0.15
2024-03-26,69999.3,69896.3,71490.7,69366.4,90.98,81.0,Extreme Greed,0.15,-0.8
2024-03-27,69442.4,69999.2,71670.8,68428.6,112.88,83.0,Extreme Greed,-0.8,1.9
2024-03-28,70762.1,69449.4,71542.5,68956.9,72.49,80.0,Extreme Greed,1.9,-1.26
2024-03-29,69871.7,70766.7,70907.0,69090.9,58.99,79.0,Extreme Greed,-1.26,-0.37
2024-03-30,69611.5,69872.3,70321.2,69564.9,29.87,75.0,Greed,-0.37,2.47
2024-03-31,71332.0,69608.5,71367.5,69576.6,42.45,75.0,Greed,2.47,-2.34
2024-04-01,69664.4,71329.3,71329.3,68175.9,94.05,79.0,Extreme Greed,-2.34,-6.07
2024-04-02,65439.2,69662.7,69673.0,64628.4,152.87,79.0,Extreme Greed,-6.07,0.8
2024-04-03,65963.0,65443.6,66844.8,64559.0,88.46,71.0,Greed,0.8,3.84
2024-04-04,68496.5,65968.4,69238.8,65096.3,100.3,70.0,Greed,3.84,-0.97
2024-04-05,67830.6,68498.7,68692.2,66023.3,88.97,79.0,Extreme Greed,-0.97,1.56
2024-04-06,68890.6,67830.5,69632.0,67467.2,41.48,75.0,Greed,1.56,0.68
2024-04-07,69360.4,68897.3,70285.8,68849.4,46.99,78.0,Extreme Greed,0.68,3.27
2024-04-08,71630.1,69358.0,72710.8,69110.5,105.78,76.0,Extreme Greed,3.27,-3.47
2024-04-09,69148.0,71627.3,71737.2,68264.6,93.69,80.0,Extreme Greed,-3.47,2.13
2024-04-10,70622.1,69147.8,71086.9,67570.0,97.71,78.0,Extreme Greed,2.13,-0.86
2024-04-11,70011.6,70620.4,71249.2,69586.1,72.51,76.0,Extreme Greed,-0.86,-4.08
2024-04-12,67151.9,70014.9,71226.9,65829.3,131.84,79.0,Extreme Greed,-4.08,-4.92
2024-04-13,63849.9,67137.4,67921.0,61065.5,149.48,72.0,Greed,-4.92,2.89
2024-04-14,65697.4,63909.5,65758.2,62174.7,134.4,72.0,Greed,2.89,-3.48
2024-04-15,63411.9,65696.6,66805.1,62379.5,118.79,74.0,Greed,-3.48,0.62
2024-04-16,63805.3,63416.1,64274.4,61715.6,114.96,65.0,Greed,0.62,-3.96
2024-04-17,61278.9,63802.3,64451.5,59820.8,118.92,67.0,Greed,-3.96,3.59
2024-04-18,63481.4,61278.9,64092.4,60822.3,97.38,57.0,Greed,3.59,0.5
2024-04-19,63799.1,63480.5,65441.2,59693.3,150.34,66.0,Greed,0.5,1.82
2024-04-20,64961.1,63817.6,65375.6,63131.7,49.33,66.0,Greed,1.82,-0.03
2024-04-21,64940.2,64942.1,65680.6,64267.5,42.02,72.0,Greed,-0.03,2.91
2024-04-22,66829.3,64940.1,67208.0,64527.5,72.3,73.0,Greed,2.91,-0.62
2024-04-23,66415.0,66829.5,67180.0,65848.3,52.42,71.0,Greed,-0.62,-3.21
2024-04-24,64285.7,66414.9,67060.5,63606.9,77.83,72.0,Greed,-3.21,0.33
2024-04-25,64497.1,64287.1,65247.5,62889.2,80.77,72.0,Greed,0.33,-1.13
2024-04-26,63766.4,64497.1,64771.3,63354.9,61.6,70.0,Greed,-1.13,-0.49
2024-04-27,63456.8,63765.8,63916.7,62507.7,45.34,67.0,Greed,-0.49,-0.55
2024-04-28,63109.7,63457.9,64346.1,62827.8,36.65,65.0,Greed,-0.55,1.19
2024-04-29,63860.1,63113.7,64193.1,61837.2,67.26,67.0,Greed,1.19,-5.0
2024-04-30,60666.6,63852.4,64700.2,59228.7,121.04,67.0,Greed,-5.0,-3.85
2024-05-01,58331.2,60665.0,60827.5,56643.5,171.55,54.0,Neutral,-3.85,1.35
2024-05-02,59121.3,58334.9,59548.0,56989.8,98.06,43.0,Fear,1.35,6.35
2024-05-03,62877.5,59104.3,63298.4,58830.8,100.46,48.0,Neutral,6.35,1.61
2024-05-04,63888.3,62887.1,64466.0,62599.1,53.03,67.0,Greed,1.61,0.18
2024-05-05,64006.4,63897.7,64587.2,62923.9,40.51,69.0,Greed,0.18,-1.32
2024-05-06,63163.1,64005.8,65448.8,62730.7,77.68,71.0,Greed,-1.32,-1.34
2024-05-07,62317.7,63163.1,64361.0,62294.1,59.74,68.0,Greed,-1.34,-1.78
2024-05-08,61207.5,62304.9,62997.4,60894.2,56.47,64.0,Greed,-1.78,3.05
2024-05-09,63075.0,61207.3,63413.3,60671.4,64.22,55.0,Greed,3.05,-3.61
2024-05-10,60796.9,63074.3,63454.3,60251.8,79.33,66.0,Greed,-3.61,0.05
2024-05-11,60826.6,60796.8,61487.5,60499.3,27.5,53.0,Neutral,0.05,1.07
2024-05-12,61480.0,60826.6,61847.7,60647.1,27.4,56.0,Greed,1.07,2.37
2024-05-13,62937.2,61480.5,63443.2,60779.0,70.55,57.0,Greed,2.37,-2.17
2024-05-14,61569.4,62936.8,63102.6,61156.9,68.84,66.0,Greed,-2.17,7.56
2024-05-15,66225.1,61569.4,66417.1,61357.5,106.05,64.0,Greed,7.56,-1.5
2024-05-16,65231.0,66219.6,66643.9,64623.3,72.55,70.0,Greed,-1.5,2.77
2024-05-17,67036.8,65231.1,67420.7,65121.7,63.09,74.0,Greed,2.77,-0.18
2024-05-18,66917.5,67036.6,67361.4,66636.1,29.68,73.0,Greed,-0.18,-0.95
2024-05-19,66279.1,66919.0,67662.5,65937.3,36.19,72.0,Greed,-0.95,7.76
2024-05-20,71422.7,66278.3,71482.8,66076.5,112.66,70.0,Greed,7.76,-1.8
2024-05-21,70139.9,71430.5,71872.0,69181.7,108.56,76.0,Extreme Greed,-1.8,-1.4
2024-05-22,69155.4,70141.0,70593.4,69024.3,65.08,76.0,Extreme Greed,-1.4,-1.71
2024-05-23,67975.7,69166.3,70041.0,66578.1,89.45,76.0,Extreme Greed,-1.71,0.84
2024-05-24,68547.6,67971.1,69212.0,66685.8,63.28,74.0,Greed,0.84,1.07
2024-05-25,69284.4,68548.2,69558.8,68516.1,25.17,76.0,Extreme Greed,1.07,-1.11
